 X3, X4, X5, X6, X7, X8, X9, X49, X50, X51, X52, X53, X58, X59, X60, X61,,,,,,,,,,,,,,,,
1,0.8541666667,0.6666666667,0.4375,0.125,-0.2083333333,-0.5416666667,0.1666666667,0,-0.125,-0.2291666667,0.6119402985,-0.0208333333,0.1458333333,0.2291666667,0,,85.4166666667,66.6666666667,43.75,12.5,-20.8333333333,-54.1666666667,16.6666666667,0,-12.5,-22.9166666667,61.1940298507,-2.0833333333,14.5833333333,22.9166666667,0
1,0.8333333333,0.6458333333,0.4166666667,0.125,-0.2291666667,-0.5416666667,0.1666666667,0,-0.125,-0.2291666667,0.5970149254,-0.0416666667,0.1458333333,0.2291666667,0,,83.3333333333,64.5833333333,41.6666666667,12.5,-22.9166666667,-54.1666666667,16.6666666667,0,-12.5,-22.9166666667,59.7014925373,-4.1666666667,14.5833333333,22.9166666667,0
1,0.8541666667,0.6458333333,0.4375,0.1458333333,-0.2083333333,-0.5208333333,0.1666666667,0,-0.125,-0.2291666667,0.6119402985,-0.0208333333,0.1458333333,0.2291666667,0,,85.4166666667,64.5833333333,43.75,14.5833333333,-20.8333333333,-52.0833333333,16.6666666667,0,-12.5,-22.9166666667,61.1940298507,-2.0833333333,14.5833333333,22.9166666667,0
1,0.8510638298,0.6382978723,0.4042553191,0.1276595745,-0.2340425532,-0.5531914894,0.1489361702,0,-0.1489361702,-0.2765957447,0.5970149254,-0.0425531915,0.1276595745,0.2340425532,-0.0212765957,,85.1063829787,63.829787234,40.4255319149,12.7659574468,-23.4042553191,-55.3191489362,14.8936170213,0,-14.8936170213,-27.6595744681,59.7014925373,-4.2553191489,12.7659574468,23.4042553191,-2.1276595745
1,0.8510638298,0.6382978723,0.4042553191,0.1276595745,-0.2340425532,-0.5531914894,0.1489361702,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0425531915,0.1276595745,0.2127659574,0,,85.1063829787,63.829787234,40.4255319149,12.7659574468,-23.4042553191,-55.3191489362,14.8936170213,0,-12.7659574468,-25.5319148936,59.7014925373,-4.2553191489,12.7659574468,21.2765957447,0
1,0.8510638298,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5531914894,0.1489361702,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0425531915,0.1276595745,0.2340425532,0,,85.1063829787,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,14.8936170213,0,-12.7659574468,-25.5319148936,59.7014925373,-4.2553191489,12.7659574468,23.4042553191,0
1,0.8510638298,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5531914894,0.1489361702,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0425531915,0.1276595745,0.2127659574,0,,85.1063829787,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,14.8936170213,0,-12.7659574468,-25.5319148936,59.7014925373,-4.2553191489,12.7659574468,21.2765957447,0
1,0.8510638298,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5531914894,0.1489361702,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0425531915,0.1276595745,0.2340425532,0,,85.1063829787,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,14.8936170213,0,-12.7659574468,-25.5319148936,59.7014925373,-4.2553191489,12.7659574468,23.4042553191,0
1,0.829787234,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5531914894,0.1489361702,0,-0.1489361702,-0.2765957447,0.5820895522,-0.0425531915,0.1276595745,0.2127659574,-0.0212765957,,82.9787234043,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,14.8936170213,0,-14.8936170213,-27.6595744681,58.2089552239,-4.2553191489,12.7659574468,21.2765957447,-2.1276595745
1,0.829787234,0.6382978723,0.4042553191,0.1063829787,-0.2553191489,-0.5744680851,0.1489361702,0,-0.1489361702,-0.2553191489,0.5820895522,-0.0425531915,0.1276595745,0.2127659574,-0.0212765957,,82.9787234043,63.829787234,40.4255319149,10.6382978723,-25.5319148936,-57.4468085106,14.8936170213,0,-14.8936170213,-25.5319148936,58.2089552239,-4.2553191489,12.7659574468,21.2765957447,-2.1276595745
1,0.8510638298,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5744680851,0.1489361702,0,-0.1276595745,-0.2765957447,0.5970149254,-0.0425531915,0.1276595745,0.2127659574,0,,85.1063829787,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-57.4468085106,14.8936170213,0,-12.7659574468,-27.6595744681,59.7014925373,-4.2553191489,12.7659574468,21.2765957447,0
1,0.8333333333,0.6458333333,0.4166666667,0.125,-0.2291666667,-0.5416666667,0.1458333333,0,-0.1458333333,-0.25,0.5882352941,-0.0416666667,0.125,0.2291666667,-0.0208333333,,83.3333333333,64.5833333333,41.6666666667,12.5,-22.9166666667,-54.1666666667,14.5833333333,0,-14.5833333333,-25,58.8235294118,-4.1666666667,12.5,22.9166666667,-2.0833333333
1,0.8367346939,0.6530612245,0.4081632653,0.1224489796,-0.2040816327,-0.5306122449,0.1632653061,0,-0.1224489796,-0.2448979592,0.6029411765,-0.0204081633,0.1428571429,0.2244897959,0,,83.6734693878,65.306122449,40.8163265306,12.2448979592,-20.4081632653,-53.0612244898,16.3265306122,0,-12.2448979592,-24.4897959184,60.2941176471,-2.0408163265,14.2857142857,22.4489795918,0
1,0.8541666667,0.6458333333,0.4166666667,0.125,-0.2083333333,-0.5208333333,0.1666666667,0,-0.125,-0.25,0.6029411765,-0.0208333333,0.1458333333,0.2291666667,0,,85.4166666667,64.5833333333,41.6666666667,12.5,-20.8333333333,-52.0833333333,16.6666666667,0,-12.5,-25,60.2941176471,-2.0833333333,14.5833333333,22.9166666667,0
1,0.8541666667,0.6458333333,0.4166666667,0.125,-0.2083333333,-0.5208333333,0.1666666667,0,-0.125,-0.25,0.6119402985,-0.0208333333,0.1458333333,0.2291666667,0,,85.4166666667,64.5833333333,41.6666666667,12.5,-20.8333333333,-52.0833333333,16.6666666667,0,-12.5,-25,61.1940298507,-2.0833333333,14.5833333333,22.9166666667,0
1,0.8510638298,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5744680851,0.1489361702,0,-0.1489361702,-0.2553191489,0.5970149254,-0.0425531915,0.1276595745,0.2127659574,-0.0212765957,,85.1063829787,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-57.4468085106,14.8936170213,0,-14.8936170213,-25.5319148936,59.7014925373,-4.2553191489,12.7659574468,21.2765957447,-2.1276595745
1,0.8333333333,0.6458333333,0.4166666667,0.1041666667,-0.2291666667,-0.5625,0.1666666667,0,-0.125,-0.25,0.5882352941,-0.0416666667,0.1458333333,0.2291666667,0,,83.3333333333,64.5833333333,41.6666666667,10.4166666667,-22.9166666667,-56.25,16.6666666667,0,-12.5,-25,58.8235294118,-4.1666666667,14.5833333333,22.9166666667,0
1,0.8333333333,0.625,0.3958333333,0.1041666667,-0.2291666667,-0.5416666667,0.1666666667,0,-0.125,-0.25,0.5882352941,-0.0416666667,0.1458333333,0.2291666667,0,,83.3333333333,62.5,39.5833333333,10.4166666667,-22.9166666667,-54.1666666667,16.6666666667,0,-12.5,-25,58.8235294118,-4.1666666667,14.5833333333,22.9166666667,0
1,0.8367346939,0.6326530612,0.387755102,0.1020408163,-0.2244897959,-0.5510204082,0.1632653061,0,-0.1224489796,-0.2448979592,0.6029411765,-0.0204081633,0.1428571429,0.2448979592,0,,83.6734693878,63.2653061224,38.7755102041,10.2040816327,-22.4489795918,-55.1020408163,16.3265306122,0,-12.2448979592,-24.4897959184,60.2941176471,-2.0408163265,14.2857142857,24.4897959184,0
1,0.8367346939,0.6530612245,0.4081632653,0.1224489796,-0.2040816327,-0.5306122449,0.1632653061,0,-0.1224489796,-0.2448979592,0.6029411765,-0.0204081633,0.1428571429,0.2244897959,0,,83.6734693878,65.306122449,40.8163265306,12.2448979592,-20.4081632653,-53.0612244898,16.3265306122,0,-12.2448979592,-24.4897959184,60.2941176471,-2.0408163265,14.2857142857,22.4489795918,0
1,0.8367346939,0.6326530612,0.4081632653,0.1224489796,-0.2040816327,-0.5306122449,0.1632653061,0,-0.1224489796,-0.2448979592,0.5942028986,-0.0204081633,0.1428571429,0.2244897959,0,,83.6734693878,63.2653061224,40.8163265306,12.2448979592,-20.4081632653,-53.0612244898,16.3265306122,0,-12.2448979592,-24.4897959184,59.4202898551,-2.0408163265,14.2857142857,22.4489795918,0
1,0.8367346939,0.6326530612,0.4081632653,0.1224489796,-0.2040816327,-0.5102040816,0.1632653061,0,-0.1224489796,-0.2244897959,0.6029411765,-0.0408163265,0.1428571429,0.2244897959,0,,83.6734693878,63.2653061224,40.8163265306,12.2448979592,-20.4081632653,-51.0204081633,16.3265306122,0,-12.2448979592,-22.4489795918,60.2941176471,-4.0816326531,14.2857142857,22.4489795918,0
1,0.8367346939,0.6326530612,0.387755102,0.1020408163,-0.2244897959,-0.5306122449,0.1428571429,0,-0.1224489796,-0.2448979592,0.5942028986,-0.0408163265,0.1224489796,0.2244897959,0,,83.6734693878,63.2653061224,38.7755102041,10.2040816327,-22.4489795918,-53.0612244898,14.2857142857,0,-12.2448979592,-24.4897959184,59.4202898551,-4.0816326531,12.2448979592,22.4489795918,0
1,0.8541666667,0.6458333333,0.4166666667,0.1041666667,-0.2291666667,-0.5416666667,0.1666666667,0,-0.125,-0.25,0.6029411765,-0.0416666667,0.125,0.2291666667,0,,85.4166666667,64.5833333333,41.6666666667,10.4166666667,-22.9166666667,-54.1666666667,16.6666666667,0,-12.5,-25,60.2941176471,-4.1666666667,12.5,22.9166666667,0
1,0.8367346939,0.6326530612,0.4081632653,0.1020408163,-0.2244897959,-0.5306122449,0.1632653061,0,-0.1224489796,-0.2448979592,0.5942028986,-0.0204081633,0.1428571429,0.2244897959,0,,83.6734693878,63.2653061224,40.8163265306,10.2040816327,-22.4489795918,-53.0612244898,16.3265306122,0,-12.2448979592,-24.4897959184,59.4202898551,-2.0408163265,14.2857142857,22.4489795918,0
1,0.8510638298,0.6382978723,0.4042553191,0.085106383,-0.2553191489,-0.5744680851,0.1489361702,0,-0.1489361702,-0.2765957447,0.5882352941,-0.0425531915,0.1276595745,0.2127659574,-0.0212765957,,85.1063829787,63.829787234,40.4255319149,8.5106382979,-25.5319148936,-57.4468085106,14.8936170213,0,-14.8936170213,-27.6595744681,58.8235294118,-4.2553191489,12.7659574468,21.2765957447,-2.1276595745
1,0.8367346939,0.6326530612,0.387755102,0.1020408163,-0.2244897959,-0.5306122449,0.1632653061,0,-0.1224489796,-0.2244897959,0.6029411765,-0.0408163265,0.1428571429,0.2244897959,0,,83.6734693878,63.2653061224,38.7755102041,10.2040816327,-22.4489795918,-53.0612244898,16.3265306122,0,-12.2448979592,-22.4489795918,60.2941176471,-4.0816326531,14.2857142857,22.4489795918,0
1,0.8333333333,0.625,0.3958333333,0.1041666667,-0.2291666667,-0.5416666667,0.1666666667,0,-0.125,-0.25,0.5882352941,-0.0416666667,0.125,0.2291666667,0,,83.3333333333,62.5,39.5833333333,10.4166666667,-22.9166666667,-54.1666666667,16.6666666667,0,-12.5,-25,58.8235294118,-4.1666666667,12.5,22.9166666667,0
1,0.8510638298,0.6170212766,0.3829787234,0.085106383,-0.2553191489,-0.5744680851,0.1489361702,0,-0.1489361702,-0.2765957447,0.5882352941,-0.0425531915,0.1276595745,0.2127659574,-0.0212765957,,85.1063829787,61.7021276596,38.2978723404,8.5106382979,-25.5319148936,-57.4468085106,14.8936170213,0,-14.8936170213,-27.6595744681,58.8235294118,-4.2553191489,12.7659574468,21.2765957447,-2.1276595745
1,0.8333333333,0.6458333333,0.4166666667,0.1041666667,-0.2083333333,-0.5208333333,0.1666666667,0,-0.125,-0.25,0.5882352941,-0.0416666667,0.125,0.2291666667,0,,83.3333333333,64.5833333333,41.6666666667,10.4166666667,-20.8333333333,-52.0833333333,16.6666666667,0,-12.5,-25,58.8235294118,-4.1666666667,12.5,22.9166666667,0
1,0.8333333333,0.625,0.3958333333,0.1041666667,-0.2291666667,-0.5416666667,0.1666666667,0,-0.125,-0.25,0.5882352941,-0.0416666667,0.125,0.2291666667,0,,83.3333333333,62.5,39.5833333333,10.4166666667,-22.9166666667,-54.1666666667,16.6666666667,0,-12.5,-25,58.8235294118,-4.1666666667,12.5,22.9166666667,0
1,0.847826087,0.6304347826,0.3913043478,0.0869565217,-0.2608695652,-0.5869565217,0.152173913,0,-0.152173913,-0.2826086957,0.5820895522,-0.0434782609,0.1086956522,0.1956521739,-0.0217391304,,84.7826086957,63.0434782609,39.1304347826,8.6956521739,-26.0869565217,-58.6956521739,15.2173913043,0,-15.2173913043,-28.2608695652,58.2089552239,-4.347826087,10.8695652174,19.5652173913,-2.1739130435
1,0.829787234,0.6382978723,0.4042553191,0.085106383,-0.2553191489,-0.5744680851,0.1489361702,0,-0.1276595745,-0.2553191489,0.5820895522,-0.0425531915,0.1276595745,0.2340425532,0,,82.9787234043,63.829787234,40.4255319149,8.5106382979,-25.5319148936,-57.4468085106,14.8936170213,0,-12.7659574468,-25.5319148936,58.2089552239,-4.2553191489,12.7659574468,23.4042553191,0
1,0.8333333333,0.6458333333,0.4166666667,0.125,-0.2291666667,-0.5416666667,0.1458333333,0,-0.125,-0.25,0.5882352941,-0.0208333333,0.125,0.2083333333,0,,83.3333333333,64.5833333333,41.6666666667,12.5,-22.9166666667,-54.1666666667,14.5833333333,0,-12.5,-25,58.8235294118,-2.0833333333,12.5,20.8333333333,0
1,0.8510638298,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5531914894,0.1489361702,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0425531915,0.1276595745,0.2127659574,0,,85.1063829787,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,14.8936170213,0,-12.7659574468,-25.5319148936,59.7014925373,-4.2553191489,12.7659574468,21.2765957447,0
1,0.8510638298,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5744680851,0.1489361702,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0212765957,0.1276595745,0.2127659574,0,,85.1063829787,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-57.4468085106,14.8936170213,0,-12.7659574468,-25.5319148936,59.7014925373,-2.1276595745,12.7659574468,21.2765957447,0
1,0.8510638298,0.6382978723,0.4042553191,0.1063829787,-0.2553191489,-0.5744680851,0.1489361702,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0425531915,0.1276595745,0.2127659574,0,,85.1063829787,63.829787234,40.4255319149,10.6382978723,-25.5319148936,-57.4468085106,14.8936170213,0,-12.7659574468,-25.5319148936,59.7014925373,-4.2553191489,12.7659574468,21.2765957447,0
1,0.8510638298,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5531914894,0.1489361702,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0425531915,0.1276595745,0.2127659574,0,,85.1063829787,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,14.8936170213,0,-12.7659574468,-25.5319148936,59.7014925373,-4.2553191489,12.7659574468,21.2765957447,0
1,0.8333333333,0.6458333333,0.3958333333,0.1041666667,-0.2083333333,-0.5208333333,0.1458333333,0,-0.125,-0.25,0.5882352941,-0.0416666667,0.125,0.2083333333,0,,83.3333333333,64.5833333333,39.5833333333,10.4166666667,-20.8333333333,-52.0833333333,14.5833333333,0,-12.5,-25,58.8235294118,-4.1666666667,12.5,20.8333333333,0
1,0.8510638298,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5531914894,0.1489361702,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0425531915,0.1276595745,0.2127659574,0,,85.1063829787,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,14.8936170213,0,-12.7659574468,-25.5319148936,59.7014925373,-4.2553191489,12.7659574468,21.2765957447,0
1,0.8333333333,0.625,0.3958333333,0.1041666667,-0.2291666667,-0.5625,0.1458333333,0,-0.125,-0.25,0.5882352941,-0.0416666667,0.125,0.2083333333,-0.0208333333,,83.3333333333,62.5,39.5833333333,10.4166666667,-22.9166666667,-56.25,14.5833333333,0,-12.5,-25,58.8235294118,-4.1666666667,12.5,20.8333333333,-2.0833333333
1,0.8333333333,0.625,0.3958333333,0.1041666667,-0.2291666667,-0.5416666667,0.1458333333,0,-0.125,-0.25,0.5882352941,-0.0416666667,0.125,0.2083333333,0,,83.3333333333,62.5,39.5833333333,10.4166666667,-22.9166666667,-54.1666666667,14.5833333333,0,-12.5,-25,58.8235294118,-4.1666666667,12.5,20.8333333333,0
1,0.829787234,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5531914894,0.1489361702,0,-0.1276595745,-0.2553191489,0.5820895522,-0.0425531915,0.1276595745,0.2127659574,0,,82.9787234043,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,14.8936170213,0,-12.7659574468,-25.5319148936,58.2089552239,-4.2553191489,12.7659574468,21.2765957447,0
1,0.8510638298,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5531914894,0.170212766,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0425531915,0.1276595745,0.2127659574,0,,85.1063829787,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,17.0212765957,0,-12.7659574468,-25.5319148936,59.7014925373,-4.2553191489,12.7659574468,21.2765957447,0
1,0.8510638298,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5531914894,0.1489361702,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0425531915,0.1276595745,0.2127659574,0,,85.1063829787,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,14.8936170213,0,-12.7659574468,-25.5319148936,59.7014925373,-4.2553191489,12.7659574468,21.2765957447,0
1,0.8510638298,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5531914894,0.170212766,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0425531915,0.1276595745,0.2127659574,0,,85.1063829787,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,17.0212765957,0,-12.7659574468,-25.5319148936,59.7014925373,-4.2553191489,12.7659574468,21.2765957447,0
1,0.829787234,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5531914894,0.1489361702,0,-0.1489361702,-0.2553191489,0.5820895522,-0.0425531915,0.1276595745,0.2127659574,-0.0212765957,,82.9787234043,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,14.8936170213,0,-14.8936170213,-25.5319148936,58.2089552239,-4.2553191489,12.7659574468,21.2765957447,-2.1276595745
1,0.8510638298,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5531914894,0.1489361702,0,-0.1489361702,-0.2765957447,0.5970149254,-0.0425531915,0.1276595745,0.2127659574,-0.0212765957,,85.1063829787,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,14.8936170213,0,-14.8936170213,-27.6595744681,59.7014925373,-4.2553191489,12.7659574468,21.2765957447,-2.1276595745
1,0.8510638298,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5531914894,0.1489361702,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0425531915,0.1276595745,0.2127659574,0,,85.1063829787,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,14.8936170213,0,-12.7659574468,-25.5319148936,59.7014925373,-4.2553191489,12.7659574468,21.2765957447,0
1,0.8510638298,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5531914894,0.1489361702,0,-0.1489361702,-0.2765957447,0.5970149254,-0.0425531915,0.1276595745,0.2127659574,0,,85.1063829787,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,14.8936170213,0,-14.8936170213,-27.6595744681,59.7014925373,-4.2553191489,12.7659574468,21.2765957447,0
1,0.8333333333,0.6458333333,0.4166666667,0.125,-0.2083333333,-0.5416666667,0.1666666667,0,-0.125,-0.25,0.5970149254,-0.0208333333,0.1458333333,0.2291666667,0,,83.3333333333,64.5833333333,41.6666666667,12.5,-20.8333333333,-54.1666666667,16.6666666667,0,-12.5,-25,59.7014925373,-2.0833333333,14.5833333333,22.9166666667,0
1,0.829787234,0.6170212766,0.3829787234,0.085106383,-0.2553191489,-0.5744680851,0.1489361702,0,-0.1276595745,-0.2553191489,0.5820895522,-0.0425531915,0.1276595745,0.1914893617,-0.0212765957,,82.9787234043,61.7021276596,38.2978723404,8.5106382979,-25.5319148936,-57.4468085106,14.8936170213,0,-12.7659574468,-25.5319148936,58.2089552239,-4.2553191489,12.7659574468,19.1489361702,-2.1276595745
1,0.829787234,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5744680851,0.1489361702,0,-0.1276595745,-0.2553191489,0.5820895522,-0.0425531915,0.1276595745,0.2127659574,0,,82.9787234043,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-57.4468085106,14.8936170213,0,-12.7659574468,-25.5319148936,58.2089552239,-4.2553191489,12.7659574468,21.2765957447,0
1,0.829787234,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5531914894,0.1489361702,0,-0.1489361702,-0.2553191489,0.5820895522,-0.0425531915,0.1276595745,0.1914893617,0,,82.9787234043,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,14.8936170213,0,-14.8936170213,-25.5319148936,58.2089552239,-4.2553191489,12.7659574468,19.1489361702,0
1,0.829787234,0.6382978723,0.3829787234,0.085106383,-0.2553191489,-0.5744680851,0.1489361702,0,-0.1489361702,-0.2553191489,0.5820895522,-0.0425531915,0.1276595745,0.2127659574,-0.0212765957,,82.9787234043,63.829787234,38.2978723404,8.5106382979,-25.5319148936,-57.4468085106,14.8936170213,0,-14.8936170213,-25.5319148936,58.2089552239,-4.2553191489,12.7659574468,21.2765957447,-2.1276595745
1,0.8333333333,0.625,0.3958333333,0.1041666667,-0.2083333333,-0.5416666667,0.1458333333,0,-0.125,-0.25,0.5882352941,-0.0416666667,0.125,0.2083333333,0,,83.3333333333,62.5,39.5833333333,10.4166666667,-20.8333333333,-54.1666666667,14.5833333333,0,-12.5,-25,58.8235294118,-4.1666666667,12.5,20.8333333333,0
1,0.829787234,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5744680851,0.1489361702,0,-0.1489361702,-0.2553191489,0.5820895522,-0.0425531915,0.1276595745,0.2127659574,0,,82.9787234043,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-57.4468085106,14.8936170213,0,-14.8936170213,-25.5319148936,58.2089552239,-4.2553191489,12.7659574468,21.2765957447,0
1,0.8333333333,0.625,0.3958333333,0.1041666667,-0.2291666667,-0.5416666667,0.1666666667,0,-0.125,-0.25,0.5970149254,-0.0208333333,0.1458333333,0.2291666667,0,,83.3333333333,62.5,39.5833333333,10.4166666667,-22.9166666667,-54.1666666667,16.6666666667,0,-12.5,-25,59.7014925373,-2.0833333333,14.5833333333,22.9166666667,0
1,0.8333333333,0.625,0.3958333333,0.1041666667,-0.2083333333,-0.5208333333,0.1666666667,0,-0.125,-0.25,0.5882352941,-0.0208333333,0.1458333333,0.2291666667,0,,83.3333333333,62.5,39.5833333333,10.4166666667,-20.8333333333,-52.0833333333,16.6666666667,0,-12.5,-25,58.8235294118,-2.0833333333,14.5833333333,22.9166666667,0
1,0.829787234,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5531914894,0.1489361702,0,-0.1489361702,-0.2765957447,0.5820895522,-0.0425531915,0.1276595745,0.1914893617,-0.0212765957,,82.9787234043,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,14.8936170213,0,-14.8936170213,-27.6595744681,58.2089552239,-4.2553191489,12.7659574468,19.1489361702,-2.1276595745
1,0.8333333333,0.6458333333,0.4166666667,0.125,-0.2083333333,-0.5208333333,0.1666666667,0,-0.125,-0.25,0.5970149254,-0.0416666667,0.125,0.2291666667,0,,83.3333333333,64.5833333333,41.6666666667,12.5,-20.8333333333,-52.0833333333,16.6666666667,0,-12.5,-25,59.7014925373,-4.1666666667,12.5,22.9166666667,0
1,0.829787234,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5531914894,0.1489361702,0,-0.1489361702,-0.2765957447,0.5820895522,-0.0638297872,0.1276595745,0.2127659574,-0.0212765957,,82.9787234043,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,14.8936170213,0,-14.8936170213,-27.6595744681,58.2089552239,-6.3829787234,12.7659574468,21.2765957447,-2.1276595745
1,0.8333333333,0.6458333333,0.4166666667,0.125,-0.2083333333,-0.5208333333,0.1666666667,0,-0.125,-0.25,0.5970149254,-0.0208333333,0.1458333333,0.2291666667,0,,83.3333333333,64.5833333333,41.6666666667,12.5,-20.8333333333,-52.0833333333,16.6666666667,0,-12.5,-25,59.7014925373,-2.0833333333,14.5833333333,22.9166666667,0
1,0.8333333333,0.6458333333,0.4166666667,0.125,-0.2083333333,-0.5208333333,0.1666666667,0,-0.125,-0.25,0.5970149254,-0.0208333333,0.1458333333,0.2291666667,0,,83.3333333333,64.5833333333,41.6666666667,12.5,-20.8333333333,-52.0833333333,16.6666666667,0,-12.5,-25,59.7014925373,-2.0833333333,14.5833333333,22.9166666667,0
1,0.8333333333,0.625,0.3958333333,0.1041666667,-0.2291666667,-0.5416666667,0.1666666667,0,-0.125,-0.25,0.5970149254,-0.0208333333,0.1458333333,0.2291666667,0,,83.3333333333,62.5,39.5833333333,10.4166666667,-22.9166666667,-54.1666666667,16.6666666667,0,-12.5,-25,59.7014925373,-2.0833333333,14.5833333333,22.9166666667,0
1,0.8333333333,0.6458333333,0.3958333333,0.125,-0.2083333333,-0.5208333333,0.1666666667,0,-0.125,-0.25,0.5882352941,-0.0416666667,0.125,0.2291666667,0,,83.3333333333,64.5833333333,39.5833333333,12.5,-20.8333333333,-52.0833333333,16.6666666667,0,-12.5,-25,58.8235294118,-4.1666666667,12.5,22.9166666667,0
1,0.8333333333,0.625,0.3958333333,0.1041666667,-0.2083333333,-0.5208333333,0.1458333333,0,-0.125,-0.25,0.5970149254,-0.0208333333,0.125,0.2083333333,0,,83.3333333333,62.5,39.5833333333,10.4166666667,-20.8333333333,-52.0833333333,14.5833333333,0,-12.5,-25,59.7014925373,-2.0833333333,12.5,20.8333333333,0
1,0.8510638298,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5744680851,0.1489361702,0,-0.1489361702,-0.2765957447,0.5970149254,-0.0425531915,0.1276595745,0.2127659574,0,,85.1063829787,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-57.4468085106,14.8936170213,0,-14.8936170213,-27.6595744681,59.7014925373,-4.2553191489,12.7659574468,21.2765957447,0
1,0.8510638298,0.6382978723,0.3829787234,0.085106383,-0.2553191489,-0.5744680851,0.1489361702,0,-0.1489361702,-0.2765957447,0.5970149254,-0.0425531915,0.1063829787,0.2127659574,-0.0212765957,,85.1063829787,63.829787234,38.2978723404,8.5106382979,-25.5319148936,-57.4468085106,14.8936170213,0,-14.8936170213,-27.6595744681,59.7014925373,-4.2553191489,10.6382978723,21.2765957447,-2.1276595745
1,0.8333333333,0.6458333333,0.4166666667,0.125,-0.2083333333,-0.5416666667,0.1666666667,0,-0.125,-0.25,0.5970149254,-0.0208333333,0.1458333333,0.2291666667,0,,83.3333333333,64.5833333333,41.6666666667,12.5,-20.8333333333,-54.1666666667,16.6666666667,0,-12.5,-25,59.7014925373,-2.0833333333,14.5833333333,22.9166666667,0
