-2.235489220563849244e+00,-2.457711442786063571e+00,-3.341625207296857525e+00,-4.202321724709776163e+00,-4.485903814262030664e+00,-5.542288557213936429e+00,-6.233830845771137774e+00,-5.628524046434506545e+00,-6.069651741293540681e+00,-6.315091210613587691e+00,-6.021558872305149634e+00,-4.724709784411288638e+00,-3.922056384742944601e+00,-2.651741293532325017e+00,-1.482587064676607724e+00,-7.263681592039858970e-01,9.121061359867610463e-02,-4.245439469320047010e-01,-1.592039800995053156e-01,-5.472636815920424169e-01,-1.349917081260358032e+00,-1.142620232172475880e+00,-1.165837479270308563e+00,-5.638474295190718522e-01,-2.537313432835759386e-01,9.137645107794298838e-01,1.525704809286892782e+00,-1.963515754560532400e+00,-2.426202321724716171e+00,-2.961857379767820930e+00,-3.872305140961856296e+00,-3.907131011608612425e+00,-3.137645107794355681e+00,-3.223880597014925797e+00,-3.313432835820890432e+00,-3.492537313432848123e+00,-2.000000000000000000e+00,-2.628524046434492334e+00,-2.797678275290209626e+00,-1.784411276948588920e+00,-1.698175787728033015e+00,-1.117744610281917517e+00,-1.519071310116089535e+00,-2.563847429519071852e+00,-1.864013266998341578e+00,-1.451077943615260324e+00,-1.306799336650087184e+00,-1.762852404643453497e+00,-4.308457711442798654e+00,-5.155887230514082376e+00,-4.041459369817573588e+00,-4.409618573797672525e+00,-4.540630182421239169e+00,-4.004975124378120199e+00,-4.145936981757870399e+00,-3.956882255389729153e+00,-4.356550580431189701e+00,-4.590381426202327475e+00,-5.076285240464358139e+00,-4.189054726368169668e+00,-4.457711442786063571e+00,-5.041459369817573588e+00,-4.938640132669974037e+00,-4.540630182421239169e+00,-4.079601990049752658e+00,-4.404643449419580747e+00,-4.185737976782746728e+00,-4.132669983416263904e+00
-2.235489220563849244e+00,-3.457711442786063571e+00,-4.341625207296857525e+00,-5.202321724709776163e+00,-5.485903814262030664e+00,-5.542288557213936429e+00,-6.233830845771137774e+00,-6.628524046434506545e+00,-6.069651741293540681e+00,-6.315091210613587691e+00,-6.021558872305149634e+00,-4.724709784411288638e+00,-3.922056384742944601e+00,-3.651741293532325017e+00,-2.482587064676607724e+00,-1.726368159203985897e+00,-9.087893864013238954e-01,-1.424543946932004701e+00,-1.159203980099505316e+00,-1.547263681592042417e+00,-1.349917081260358032e+00,-1.142620232172475880e+00,-1.165837479270308563e+00,-5.638474295190718522e-01,-2.537313432835759386e-01,9.137645107794298838e-01,5.257048092868927824e-01,-1.963515754560532400e+00,-2.426202321724716171e+00,-2.961857379767820930e+00,-3.872305140961856296e+00,-3.907131011608612425e+00,-3.137645107794355681e+00,-3.223880597014925797e+00,-3.313432835820890432e+00,-3.492537313432848123e+00,-2.000000000000000000e+00,-2.628524046434492334e+00,-2.797678275290209626e+00,-1.784411276948588920e+00,-1.698175787728033015e+00,-2.117744610281917517e+00,-1.519071310116089535e+00,-2.563847429519071852e+00,-2.864013266998341578e+00,-1.451077943615260324e+00,-1.306799336650087184e+00,-1.762852404643453497e+00,-4.308457711442798654e+00,-5.155887230514082376e+00,-4.041459369817573588e+00,-4.409618573797672525e+00,-4.540630182421239169e+00,-4.004975124378120199e+00,-4.145936981757870399e+00,-3.956882255389729153e+00,-4.356550580431189701e+00,-4.590381426202327475e+00,-5.076285240464358139e+00,-5.189054726368169668e+00,-4.457711442786063571e+00,-5.041459369817573588e+00,-4.938640132669974037e+00,-5.540630182421239169e+00,-4.079601990049752658e+00,-4.404643449419580747e+00,-4.185737976782746728e+00,-4.132669983416263904e+00
-3.235489220563849244e+00,-3.457711442786063571e+00,-3.341625207296857525e+00,-3.202321724709776163e+00,-3.485903814262030664e+00,-4.542288557213936429e+00,-5.233830845771137774e+00,-5.628524046434506545e+00,-6.069651741293540681e+00,-6.315091210613587691e+00,-6.021558872305149634e+00,-4.724709784411288638e+00,-3.922056384742944601e+00,-2.651741293532325017e+00,-1.482587064676607724e+00,-7.263681592039858970e-01,9.121061359867610463e-02,-3.424543946932004701e+00,-5.159203980099505316e+00,-6.547263681592042417e+00,-7.349917081260358032e+00,-8.142620232172475880e+00,-7.165837479270308563e+00,-6.563847429519071852e+00,-6.253731343283575939e+00,-5.086235489220570116e+00,-3.474295190713107218e+00,-2.963515754560532400e+00,-2.426202321724716171e+00,-2.961857379767820930e+00,-3.872305140961856296e+00,-3.907131011608612425e+00,-3.137645107794355681e+00,-3.223880597014925797e+00,-3.313432835820890432e+00,-3.492537313432848123e+00,-1.000000000000000000e+00,-1.628524046434492334e+00,-1.797678275290209626e+00,-1.784411276948588920e+00,-6.981757877280330149e-01,-1.117744610281917517e+00,-1.519071310116089535e+00,-2.563847429519071852e+00,-1.864013266998341578e+00,-1.451077943615260324e+00,-1.306799336650087184e+00,-7.628524046434534966e-01,-3.308457711442798654e+00,-4.155887230514082376e+00,-4.041459369817573588e+00,-4.409618573797672525e+00,-3.540630182421239169e+00,-4.004975124378120199e+00,-4.145936981757870399e+00,-3.956882255389729153e+00,-4.356550580431189701e+00,-3.590381426202327475e+00,-4.076285240464358139e+00,-4.189054726368169668e+00,-3.457711442786063571e+00,-5.041459369817573588e+00,-4.938640132669974037e+00,-4.540630182421239169e+00,-4.079601990049752658e+00,-3.404643449419580747e+00,-3.185737976782746728e+00,-3.132669983416263904e+00
-2.235489220563849244e+00,-2.457711442786063571e+00,-2.341625207296857525e+00,-3.202321724709776163e+00,-3.485903814262030664e+00,-4.542288557213936429e+00,-5.233830845771137774e+00,-5.628524046434506545e+00,-6.069651741293540681e+00,-5.315091210613587691e+00,-5.021558872305149634e+00,-3.724709784411288638e+00,-1.922056384742944601e+00,-1.651741293532325017e+00,-4.825870646766077243e-01,-7.263681592039858970e-01,9.121061359867610463e-02,-2.424543946932004701e+00,-4.159203980099505316e+00,-5.547263681592042417e+00,-5.349917081260358032e+00,-6.142620232172475880e+00,-7.165837479270308563e+00,-5.563847429519071852e+00,-5.253731343283575939e+00,-4.086235489220570116e+00,-3.474295190713107218e+00,-1.963515754560532400e+00,-2.426202321724716171e+00,-2.961857379767820930e+00,-2.872305140961856296e+00,-2.907131011608612425e+00,-3.137645107794355681e+00,-3.223880597014925797e+00,-3.313432835820890432e+00,-3.492537313432848123e+00,-2.000000000000000000e+00,-2.628524046434492334e+00,-1.797678275290209626e+00,-7.844112769485889203e-01,-6.981757877280330149e-01,-1.117744610281917517e+00,-1.519071310116089535e+00,-2.563847429519071852e+00,-1.864013266998341578e+00,-1.451077943615260324e+00,-1.306799336650087184e+00,-7.628524046434534966e-01,-3.308457711442798654e+00,-4.155887230514082376e+00,-4.041459369817573588e+00,-4.409618573797672525e+00,-3.540630182421239169e+00,-3.004975124378120199e+00,-3.145936981757870399e+00,-2.956882255389729153e+00,-3.356550580431189701e+00,-3.590381426202327475e+00,-3.076285240464358139e+00,-3.189054726368169668e+00,-3.457711442786063571e+00,-4.041459369817573588e+00,-3.938640132669974037e+00,-4.540630182421239169e+00,-3.079601990049752658e+00,-2.404643449419580747e+00,-2.185737976782746728e+00,-2.132669983416263904e+00
-2.235489220563849244e+00,-2.457711442786063571e+00,-3.341625207296857525e+00,-3.202321724709776163e+00,-4.485903814262030664e+00,-4.542288557213936429e+00,-5.233830845771137774e+00,-5.628524046434506545e+00,-6.069651741293540681e+00,-6.315091210613587691e+00,-5.021558872305149634e+00,-3.724709784411288638e+00,-2.922056384742944601e+00,-1.651741293532325017e+00,-4.825870646766077243e-01,2.736318407960141030e-01,9.121061359867610463e-02,-2.424543946932004701e+00,-3.159203980099505316e+00,-3.547263681592042417e+00,-3.349917081260358032e+00,-3.142620232172475880e+00,-4.165837479270308563e+00,-3.563847429519071852e+00,-4.253731343283575939e+00,-4.086235489220570116e+00,-3.474295190713107218e+00,-1.963515754560532400e+00,-2.426202321724716171e+00,-2.961857379767820930e+00,-2.872305140961856296e+00,-2.907131011608612425e+00,-3.137645107794355681e+00,-3.223880597014925797e+00,-3.313432835820890432e+00,-2.492537313432848123e+00,-2.000000000000000000e+00,-2.628524046434492334e+00,-1.797678275290209626e+00,-1.784411276948588920e+00,-1.698175787728033015e+00,-1.117744610281917517e+00,-1.519071310116089535e+00,-1.563847429519071852e+00,-1.864013266998341578e+00,-1.451077943615260324e+00,-1.306799336650087184e+00,-7.628524046434534966e-01,-4.308457711442798654e+00,-4.155887230514082376e+00,-4.041459369817573588e+00,-4.409618573797672525e+00,-3.540630182421239169e+00,-4.004975124378120199e+00,-3.145936981757870399e+00,-3.956882255389729153e+00,-3.356550580431189701e+00,-3.590381426202327475e+00,-4.076285240464358139e+00,-4.189054726368169668e+00,-3.457711442786063571e+00,-4.041459369817573588e+00,-3.938640132669974037e+00,-4.540630182421239169e+00,-3.079601990049752658e+00,-3.404643449419580747e+00,-3.185737976782746728e+00,-3.132669983416263904e+00
-2.235489220563849244e+00,-3.457711442786063571e+00,-3.341625207296857525e+00,-4.202321724709776163e+00,-4.485903814262030664e+00,-5.542288557213936429e+00,-5.233830845771137774e+00,-5.628524046434506545e+00,-6.069651741293540681e+00,-5.315091210613587691e+00,-5.021558872305149634e+00,-4.724709784411288638e+00,-2.922056384742944601e+00,-2.651741293532325017e+00,-1.482587064676607724e+00,-1.726368159203985897e+00,-9.087893864013238954e-01,-2.424543946932004701e+00,-2.159203980099505316e+00,-2.547263681592042417e+00,-2.349917081260358032e+00,-2.142620232172475880e+00,-2.165837479270308563e+00,-2.563847429519071852e+00,-2.253731343283575939e+00,-2.086235489220570116e+00,-2.474295190713107218e+00,-9.635157545605324003e-01,-1.426202321724716171e+00,-1.961857379767820930e+00,-2.872305140961856296e+00,-2.907131011608612425e+00,-3.137645107794355681e+00,-3.223880597014925797e+00,-3.313432835820890432e+00,-2.492537313432848123e+00,-2.000000000000000000e+00,-1.628524046434492334e+00,-1.797678275290209626e+00,-7.844112769485889203e-01,-6.981757877280330149e-01,-1.117744610281917517e+00,-5.190713101160895349e-01,-1.563847429519071852e+00,-1.864013266998341578e+00,-4.510779436152603239e-01,-1.306799336650087184e+00,-7.628524046434534966e-01,-4.308457711442798654e+00,-4.155887230514082376e+00,-4.041459369817573588e+00,-4.409618573797672525e+00,-3.540630182421239169e+00,-4.004975124378120199e+00,-4.145936981757870399e+00,-3.956882255389729153e+00,-3.356550580431189701e+00,-3.590381426202327475e+00,-4.076285240464358139e+00,-4.189054726368169668e+00,-4.457711442786063571e+00,-5.041459369817573588e+00,-4.938640132669974037e+00,-4.540630182421239169e+00,-3.079601990049752658e+00,-3.404643449419580747e+00,-3.185737976782746728e+00,-3.132669983416263904e+00
-3.235489220563849244e+00,-4.457711442786063571e+00,-4.341625207296857525e+00,-5.202321724709776163e+00,-5.485903814262030664e+00,-5.542288557213936429e+00,-5.233830845771137774e+00,-5.628524046434506545e+00,-6.069651741293540681e+00,-5.315091210613587691e+00,-5.021558872305149634e+00,-4.724709784411288638e+00,-3.922056384742944601e+00,-3.651741293532325017e+00,-2.482587064676607724e+00,-1.726368159203985897e+00,-9.087893864013238954e-01,-3.424543946932004701e+00,-3.159203980099505316e+00,-1.547263681592042417e+00,-1.349917081260358032e+00,-1.142620232172475880e+00,-2.165837479270308563e+00,-1.563847429519071852e+00,-2.253731343283575939e+00,-3.086235489220570116e+00,-2.474295190713107218e+00,-9.635157545605324003e-01,-1.426202321724716171e+00,-1.961857379767820930e+00,-2.872305140961856296e+00,-2.907131011608612425e+00,-3.137645107794355681e+00,-3.223880597014925797e+00,-3.313432835820890432e+00,-2.492537313432848123e+00,-2.000000000000000000e+00,-2.628524046434492334e+00,-1.797678275290209626e+00,-7.844112769485889203e-01,-1.698175787728033015e+00,-1.117744610281917517e+00,-1.519071310116089535e+00,-1.563847429519071852e+00,-1.864013266998341578e+00,-1.451077943615260324e+00,-1.306799336650087184e+00,-7.628524046434534966e-01,-4.308457711442798654e+00,-4.155887230514082376e+00,-4.041459369817573588e+00,-4.409618573797672525e+00,-3.540630182421239169e+00,-4.004975124378120199e+00,-4.145936981757870399e+00,-3.956882255389729153e+00,-3.356550580431189701e+00,-3.590381426202327475e+00,-4.076285240464358139e+00,-4.189054726368169668e+00,-4.457711442786063571e+00,-5.041459369817573588e+00,-4.938640132669974037e+00,-4.540630182421239169e+00,-4.079601990049752658e+00,-3.404643449419580747e+00,-3.185737976782746728e+00,-3.132669983416263904e+00
-3.235489220563849244e+00,-3.457711442786063571e+00,-3.341625207296857525e+00,-4.202321724709776163e+00,-4.485903814262030664e+00,-4.542288557213936429e+00,-5.233830845771137774e+00,-5.628524046434506545e+00,-6.069651741293540681e+00,-5.315091210613587691e+00,-5.021558872305149634e+00,-4.724709784411288638e+00,-2.922056384742944601e+00,-2.651741293532325017e+00,-1.482587064676607724e+00,-7.263681592039858970e-01,-9.087893864013238954e-01,-2.424543946932004701e+00,-2.159203980099505316e+00,-1.547263681592042417e+00,-1.349917081260358032e+00,-1.142620232172475880e+00,-1.165837479270308563e+00,-1.563847429519071852e+00,-2.253731343283575939e+00,-2.086235489220570116e+00,-1.474295190713107218e+00,-9.635157545605324003e-01,-1.426202321724716171e+00,-1.961857379767820930e+00,-2.872305140961856296e+00,-2.907131011608612425e+00,-3.137645107794355681e+00,-3.223880597014925797e+00,-3.313432835820890432e+00,-2.492537313432848123e+00,-2.000000000000000000e+00,-1.628524046434492334e+00,-1.797678275290209626e+00,-7.844112769485889203e-01,-1.698175787728033015e+00,-2.117744610281917517e+00,-5.190713101160895349e-01,-1.563847429519071852e+00,-1.864013266998341578e+00,-1.451077943615260324e+00,-1.306799336650087184e+00,-7.628524046434534966e-01,-4.308457711442798654e+00,-4.155887230514082376e+00,-4.041459369817573588e+00,-4.409618573797672525e+00,-3.540630182421239169e+00,-4.004975124378120199e+00,-3.145936981757870399e+00,-3.956882255389729153e+00,-4.356550580431189701e+00,-3.590381426202327475e+00,-4.076285240464358139e+00,-4.189054726368169668e+00,-4.457711442786063571e+00,-5.041459369817573588e+00,-4.938640132669974037e+00,-4.540630182421239169e+00,-3.079601990049752658e+00,-3.404643449419580747e+00,-3.185737976782746728e+00,-3.132669983416263904e+00
-3.235489220563849244e+00,-4.457711442786063571e+00,-4.341625207296857525e+00,-5.202321724709776163e+00,-5.485903814262030664e+00,-5.542288557213936429e+00,-5.233830845771137774e+00,-5.628524046434506545e+00,-6.069651741293540681e+00,-5.315091210613587691e+00,-5.021558872305149634e+00,-3.724709784411288638e+00,-3.922056384742944601e+00,-2.651741293532325017e+00,-2.482587064676607724e+00,-1.726368159203985897e+00,-9.087893864013238954e-01,-1.424543946932004701e+00,-2.159203980099505316e+00,-1.547263681592042417e+00,-3.499170812603580316e-01,-1.142620232172475880e+00,-1.165837479270308563e+00,-5.638474295190718522e-01,-1.253731343283575939e+00,-2.086235489220570116e+00,-2.474295190713107218e+00,3.648424543946759968e-02,-1.426202321724716171e+00,-1.961857379767820930e+00,-2.872305140961856296e+00,-2.907131011608612425e+00,-3.137645107794355681e+00,-3.223880597014925797e+00,-3.313432835820890432e+00,-2.492537313432848123e+00,-2.000000000000000000e+00,-1.628524046434492334e+00,-1.797678275290209626e+00,-7.844112769485889203e-01,-1.698175787728033015e+00,-1.117744610281917517e+00,-5.190713101160895349e-01,-1.563847429519071852e+00,-1.864013266998341578e+00,-1.451077943615260324e+00,-1.306799336650087184e+00,-7.628524046434534966e-01,-4.308457711442798654e+00,-4.155887230514082376e+00,-4.041459369817573588e+00,-4.409618573797672525e+00,-3.540630182421239169e+00,-4.004975124378120199e+00,-4.145936981757870399e+00,-3.956882255389729153e+00,-3.356550580431189701e+00,-3.590381426202327475e+00,-4.076285240464358139e+00,-4.189054726368169668e+00,-4.457711442786063571e+00,-5.041459369817573588e+00,-4.938640132669974037e+00,-4.540630182421239169e+00,-4.079601990049752658e+00,-3.404643449419580747e+00,-3.185737976782746728e+00,-3.132669983416263904e+00
-3.235489220563849244e+00,-3.457711442786063571e+00,-3.341625207296857525e+00,-4.202321724709776163e+00,-4.485903814262030664e+00,-4.542288557213936429e+00,-5.233830845771137774e+00,-5.628524046434506545e+00,-6.069651741293540681e+00,-5.315091210613587691e+00,-5.021558872305149634e+00,-3.724709784411288638e+00,-2.922056384742944601e+00,-2.651741293532325017e+00,-1.482587064676607724e+00,-7.263681592039858970e-01,-9.087893864013238954e-01,-2.424543946932004701e+00,-2.159203980099505316e+00,-1.547263681592042417e+00,-3.499170812603580316e-01,-1.426202321724758804e-01,-1.165837479270308563e+00,-5.638474295190718522e-01,-1.253731343283575939e+00,-2.086235489220570116e+00,-2.474295190713107218e+00,-9.635157545605324003e-01,-1.426202321724716171e+00,-1.961857379767820930e+00,-2.872305140961856296e+00,-2.907131011608612425e+00,-3.137645107794355681e+00,-3.223880597014925797e+00,-3.313432835820890432e+00,-2.492537313432848123e+00,-2.000000000000000000e+00,-2.628524046434492334e+00,-1.797678275290209626e+00,-7.844112769485889203e-01,-1.698175787728033015e+00,-2.117744610281917517e+00,-5.190713101160895349e-01,-1.563847429519071852e+00,-1.864013266998341578e+00,-1.451077943615260324e+00,-1.306799336650087184e+00,-7.628524046434534966e-01,-5.308457711442798654e+00,-4.155887230514082376e+00,-4.041459369817573588e+00,-4.409618573797672525e+00,-3.540630182421239169e+00,-4.004975124378120199e+00,-4.145936981757870399e+00,-3.956882255389729153e+00,-3.356550580431189701e+00,-3.590381426202327475e+00,-4.076285240464358139e+00,-4.189054726368169668e+00,-4.457711442786063571e+00,-5.041459369817573588e+00,-4.938640132669974037e+00,-4.540630182421239169e+00,-4.079601990049752658e+00,-3.404643449419580747e+00,-3.185737976782746728e+00,-3.132669983416263904e+00
-3.235489220563849244e+00,-3.457711442786063571e+00,-4.341625207296857525e+00,-4.202321724709776163e+00,-4.485903814262030664e+00,-4.542288557213936429e+00,-5.233830845771137774e+00,-5.628524046434506545e+00,-6.069651741293540681e+00,-5.315091210613587691e+00,-5.021558872305149634e+00,-3.724709784411288638e+00,-2.922056384742944601e+00,-2.651741293532325017e+00,-1.482587064676607724e+00,-7.263681592039858970e-01,-9.087893864013238954e-01,-2.424543946932004701e+00,-2.159203980099505316e+00,-1.547263681592042417e+00,-3.499170812603580316e-01,-1.426202321724758804e-01,-1.165837479270308563e+00,-5.638474295190718522e-01,-1.253731343283575939e+00,-1.086235489220570116e+00,-1.474295190713107218e+00,-9.635157545605324003e-01,-1.426202321724716171e+00,-1.961857379767820930e+00,-1.872305140961856296e+00,-2.907131011608612425e+00,-3.137645107794355681e+00,-3.223880597014925797e+00,-3.313432835820890432e+00,-2.492537313432848123e+00,-2.000000000000000000e+00,-1.628524046434492334e+00,-1.797678275290209626e+00,-7.844112769485889203e-01,-1.698175787728033015e+00,-2.117744610281917517e+00,-5.190713101160895349e-01,-1.563847429519071852e+00,-8.640132669983415781e-01,-1.451077943615260324e+00,-1.306799336650087184e+00,-7.628524046434534966e-01,-4.308457711442798654e+00,-4.155887230514082376e+00,-4.041459369817573588e+00,-4.409618573797672525e+00,-3.540630182421239169e+00,-4.004975124378120199e+00,-4.145936981757870399e+00,-3.956882255389729153e+00,-3.356550580431189701e+00,-3.590381426202327475e+00,-3.076285240464358139e+00,-3.189054726368169668e+00,-4.457711442786063571e+00,-5.041459369817573588e+00,-4.938640132669974037e+00,-4.540630182421239169e+00,-4.079601990049752658e+00,-2.404643449419580747e+00,-2.185737976782746728e+00,-2.132669983416263904e+00
-3.235489220563849244e+00,-3.457711442786063571e+00,-4.341625207296857525e+00,-4.202321724709776163e+00,-5.485903814262030664e+00,-5.542288557213936429e+00,-5.233830845771137774e+00,-5.628524046434506545e+00,-6.069651741293540681e+00,-5.315091210613587691e+00,-5.021558872305149634e+00,-3.724709784411288638e+00,-2.922056384742944601e+00,-1.651741293532325017e+00,-1.482587064676607724e+00,-7.263681592039858970e-01,9.121061359867610463e-02,-1.424543946932004701e+00,-1.159203980099505316e+00,-5.472636815920424169e-01,-3.499170812603580316e-01,-1.426202321724758804e-01,-1.165837479270308563e+00,-5.638474295190718522e-01,-1.253731343283575939e+00,-1.086235489220570116e+00,-1.474295190713107218e+00,-9.635157545605324003e-01,-1.426202321724716171e+00,-1.961857379767820930e+00,-1.872305140961856296e+00,-2.907131011608612425e+00,-3.137645107794355681e+00,-3.223880597014925797e+00,-3.313432835820890432e+00,-2.492537313432848123e+00,-2.000000000000000000e+00,-2.628524046434492334e+00,-1.797678275290209626e+00,-7.844112769485889203e-01,-1.698175787728033015e+00,-1.117744610281917517e+00,-5.190713101160895349e-01,-1.563847429519071852e+00,-1.864013266998341578e+00,-1.451077943615260324e+00,-1.306799336650087184e+00,-7.628524046434534966e-01,-4.308457711442798654e+00,-4.155887230514082376e+00,-4.041459369817573588e+00,-4.409618573797672525e+00,-3.540630182421239169e+00,-4.004975124378120199e+00,-4.145936981757870399e+00,-3.956882255389729153e+00,-4.356550580431189701e+00,-4.590381426202327475e+00,-4.076285240464358139e+00,-4.189054726368169668e+00,-4.457711442786063571e+00,-5.041459369817573588e+00,-4.938640132669974037e+00,-4.540630182421239169e+00,-4.079601990049752658e+00,-3.404643449419580747e+00,-3.185737976782746728e+00,-3.132669983416263904e+00
-3.235489220563849244e+00,-3.457711442786063571e+00,-3.341625207296857525e+00,-4.202321724709776163e+00,-4.485903814262030664e+00,-4.542288557213936429e+00,-5.233830845771137774e+00,-5.628524046434506545e+00,-6.069651741293540681e+00,-5.315091210613587691e+00,-5.021558872305149634e+00,-3.724709784411288638e+00,-2.922056384742944601e+00,-2.651741293532325017e+00,-1.482587064676607724e+00,-7.263681592039858970e-01,-9.087893864013238954e-01,-3.424543946932004701e+00,-2.159203980099505316e+00,-1.547263681592042417e+00,-3.499170812603580316e-01,-1.426202321724758804e-01,-1.165837479270308563e+00,-5.638474295190718522e-01,-1.253731343283575939e+00,-2.086235489220570116e+00,-2.474295190713107218e+00,-9.635157545605324003e-01,-1.426202321724716171e+00,-1.961857379767820930e+00,-2.872305140961856296e+00,-2.907131011608612425e+00,-3.137645107794355681e+00,-3.223880597014925797e+00,-3.313432835820890432e+00,-2.492537313432848123e+00,-2.000000000000000000e+00,-1.628524046434492334e+00,-1.797678275290209626e+00,-7.844112769485889203e-01,-6.981757877280330149e-01,-1.117744610281917517e+00,-5.190713101160895349e-01,-1.563847429519071852e+00,-1.864013266998341578e+00,-1.451077943615260324e+00,-1.306799336650087184e+00,-7.628524046434534966e-01,-4.308457711442798654e+00,-4.155887230514082376e+00,-4.041459369817573588e+00,-4.409618573797672525e+00,-3.540630182421239169e+00,-4.004975124378120199e+00,-4.145936981757870399e+00,-3.956882255389729153e+00,-3.356550580431189701e+00,-3.590381426202327475e+00,-4.076285240464358139e+00,-3.189054726368169668e+00,-4.457711442786063571e+00,-5.041459369817573588e+00,-4.938640132669974037e+00,-4.540630182421239169e+00,-4.079601990049752658e+00,-3.404643449419580747e+00,-3.185737976782746728e+00,-3.132669983416263904e+00
-2.235489220563849244e+00,-3.457711442786063571e+00,-3.341625207296857525e+00,-4.202321724709776163e+00,-4.485903814262030664e+00,-5.542288557213936429e+00,-5.233830845771137774e+00,-5.628524046434506545e+00,-6.069651741293540681e+00,-5.315091210613587691e+00,-5.021558872305149634e+00,-3.724709784411288638e+00,-2.922056384742944601e+00,-2.651741293532325017e+00,-1.482587064676607724e+00,-7.263681592039858970e-01,9.121061359867610463e-02,-1.424543946932004701e+00,-1.159203980099505316e+00,-5.472636815920424169e-01,-3.499170812603580316e-01,-1.426202321724758804e-01,-1.658374792703085632e-01,-5.638474295190718522e-01,-2.537313432835759386e-01,-1.086235489220570116e+00,-1.474295190713107218e+00,3.648424543946759968e-02,-1.426202321724716171e+00,-1.961857379767820930e+00,-2.872305140961856296e+00,-2.907131011608612425e+00,-3.137645107794355681e+00,-3.223880597014925797e+00,-3.313432835820890432e+00,-2.492537313432848123e+00,-2.000000000000000000e+00,-1.628524046434492334e+00,-1.797678275290209626e+00,-7.844112769485889203e-01,-1.698175787728033015e+00,-2.117744610281917517e+00,-5.190713101160895349e-01,-5.638474295190718522e-01,-8.640132669983415781e-01,-4.510779436152603239e-01,-1.306799336650087184e+00,-7.628524046434534966e-01,-4.308457711442798654e+00,-4.155887230514082376e+00,-4.041459369817573588e+00,-4.409618573797672525e+00,-3.540630182421239169e+00,-4.004975124378120199e+00,-4.145936981757870399e+00,-3.956882255389729153e+00,-4.356550580431189701e+00,-4.590381426202327475e+00,-4.076285240464358139e+00,-4.189054726368169668e+00,-4.457711442786063571e+00,-5.041459369817573588e+00,-4.938640132669974037e+00,-4.540630182421239169e+00,-4.079601990049752658e+00,-3.404643449419580747e+00,-3.185737976782746728e+00,-3.132669983416263904e+00
-2.235489220563849244e+00,-2.457711442786063571e+00,-3.341625207296857525e+00,-4.202321724709776163e+00,-4.485903814262030664e+00,-4.542288557213936429e+00,-5.233830845771137774e+00,-5.628524046434506545e+00,-6.069651741293540681e+00,-5.315091210613587691e+00,-5.021558872305149634e+00,-3.724709784411288638e+00,-2.922056384742944601e+00,-1.651741293532325017e+00,-4.825870646766077243e-01,2.736318407960141030e-01,9.121061359867610463e-02,-1.424543946932004701e+00,-1.159203980099505316e+00,-5.472636815920424169e-01,-3.499170812603580316e-01,-1.426202321724758804e-01,-1.165837479270308563e+00,-5.638474295190718522e-01,-1.253731343283575939e+00,-1.086235489220570116e+00,-4.742951907131072176e-01,3.648424543946759968e-02,-1.426202321724716171e+00,-1.961857379767820930e+00,-2.872305140961856296e+00,-2.907131011608612425e+00,-3.137645107794355681e+00,-3.223880597014925797e+00,-3.313432835820890432e+00,-2.492537313432848123e+00,-1.000000000000000000e+00,-1.628524046434492334e+00,-1.797678275290209626e+00,-7.844112769485889203e-01,-1.698175787728033015e+00,-1.117744610281917517e+00,-5.190713101160895349e-01,-1.563847429519071852e+00,-8.640132669983415781e-01,-4.510779436152603239e-01,-1.306799336650087184e+00,-7.628524046434534966e-01,-4.308457711442798654e+00,-4.155887230514082376e+00,-4.041459369817573588e+00,-4.409618573797672525e+00,-3.540630182421239169e+00,-4.004975124378120199e+00,-4.145936981757870399e+00,-3.956882255389729153e+00,-4.356550580431189701e+00,-4.590381426202327475e+00,-4.076285240464358139e+00,-4.189054726368169668e+00,-4.457711442786063571e+00,-5.041459369817573588e+00,-4.938640132669974037e+00,-4.540630182421239169e+00,-4.079601990049752658e+00,-3.404643449419580747e+00,-3.185737976782746728e+00,-3.132669983416263904e+00
